Unnamed: 0,Region,Country,City,Day,AvgTemperature,AvgTemperatureCelsia
6561,North America,US,North Platte,22,36.3,2.39
6562,North America,US,North Platte,23,44.1,6.72
6563,North America,US,North Platte,24,48.6,9.22
6564,North America,US,North Platte,25,39.5,4.17
6565,North America,US,North Platte,26,40.6,4.78
6566,North America,US,North Platte,27,46.9,8.28
6567,North America,US,North Platte,28,47.3,8.5
6568,North America,US,North Platte,29,33.9,1.06
6569,North America,US,North Platte,30,36.3,2.39
6570,North America,US,Omaha,1,37.8,3.22
6571,North America,US,Omaha,2,43.9,6.61
6572,North America,US,Omaha,3,37.9,3.28
6573,North America,US,Omaha,4,47.4,8.56
6574,North America,US,Omaha,5,44.8,7.11
6575,North America,US,Omaha,6,34.5,1.39
6576,North America,US,Omaha,7,36.8,2.67
6577,North America,US,Omaha,8,34.7,1.5
6578,North America,US,Omaha,9,36.4,2.44
6579,North America,US,Omaha,10,25.3,-3.72
6580,North America,US,Omaha,11,38.9,3.83
6581,North America,US,Omaha,12,43.2,6.22
6582,North America,US,Omaha,13,36.7,2.61
6583,North America,US,Omaha,14,48.3,9.06
6584,North America,US,Omaha,15,49.1,9.5
6585,North America,US,Omaha,16,33.3,0.72
6586,North America,US,Omaha,17,49.4,9.67
6587,North America,US,Omaha,18,44.1,6.72
6588,North America,US,Omaha,19,35.8,2.11
6589,North America,US,Omaha,20,42.4,5.78
6590,North America,US,Omaha,21,42.8,6.0
6591,North America,US,Omaha,22,25.3,-3.72
6592,North America,US,Omaha,23,40.6,4.78
6593,North America,US,Omaha,24,53.7,12.06
6594,North America,US,Omaha,25,45.5,7.5
6595,North America,US,Omaha,26,43.2,6.22
6596,North America,US,Omaha,27,47.0,8.33
6597,North America,US,Omaha,28,51.6,10.89
6598,North America,US,Omaha,29,36.0,2.22
6599,North America,US,Omaha,30,42.9,6.06
6600,North America,US,Reno,1,49.6,9.78
6601,North America,US,Reno,2,55.3,12.94
6602,North America,US,Reno,3,52.2,11.22
6603,North America,US,Reno,4,50.9,10.5
6604,North America,US,Reno,5,46.9,8.28
6605,North America,US,Reno,6,42.8,6.0
6606,North America,US,Reno,7,39.6,4.22
6607,North America,US,Reno,8,42.9,6.06
6608,North America,US,Reno,9,55.3,12.94
6609,North America,US,Reno,10,52.3,11.28
6610,North America,US,Reno,11,45.5,7.5
6611,North America,US,Reno,12,43.6,6.44
6612,North America,US,Reno,13,48.4,9.11
6613,North America,US,Reno,14,51.6,10.89
6614,North America,US,Reno,15,48.7,9.28
6615,North America,US,Reno,16,48.7,9.28
6616,North America,US,Reno,17,44.2,6.78
6617,North America,US,Reno,18,35.5,1.94
6618,North America,US,Reno,19,37.2,2.89
6619,North America,US,Reno,20,49.3,9.61
6620,North America,US,Reno,21,54.6,12.56
6621,North America,US,Reno,22,51.2,10.67
6622,North America,US,Reno,23,53.0,11.67
6623,North America,US,Reno,24,59.5,15.28
6624,North America,US,Reno,25,55.0,12.78
6625,North America,US,Reno,26,65.2,18.44
6626,North America,US,Reno,27,45.8,7.67
6627,North America,US,Reno,28,39.2,4.0
6628,North America,US,Reno,29,40.3,4.61
6629,North America,US,Reno,30,38.8,3.78
6630,North America,US,Las Vegas,1,68.1,20.06
6631,North America,US,Las Vegas,2,68.9,20.5
6632,North America,US,Las Vegas,3,64.7,18.17
6633,North America,US,Las Vegas,4,66.6,19.22
6634,North America,US,Las Vegas,5,65.9,18.83
6635,North America,US,Las Vegas,6,65.6,18.67
6636,North America,US,Las Vegas,7,64.8,18.22
6637,North America,US,Las Vegas,8,60.1,15.61
6638,North America,US,Las Vegas,9,62.4,16.89
6639,North America,US,Las Vegas,10,65.8,18.78
6640,North America,US,Las Vegas,11,64.2,17.89
6641,North America,US,Las Vegas,12,60.7,15.94
6642,North America,US,Las Vegas,13,59.2,15.11
6643,North America,US,Las Vegas,14,60.6,15.89
6644,North America,US,Las Vegas,15,59.9,15.5
6645,North America,US,Las Vegas,16,64.5,18.06
6646,North America,US,Las Vegas,17,71.5,21.94
6647,North America,US,Las Vegas,18,58.0,14.44
6648,North America,US,Las Vegas,19,51.1,10.61
6649,North America,US,Las Vegas,20,53.0,11.67
6650,North America,US,Las Vegas,21,57.3,14.06
6651,North America,US,Las Vegas,22,64.5,18.06
6652,North America,US,Las Vegas,23,66.6,19.22
6653,North America,US,Las Vegas,24,65.1,18.39
6654,North America,US,Las Vegas,25,64.1,17.83
6655,North America,US,Las Vegas,26,64.4,18.0
6656,North America,US,Las Vegas,27,68.0,20.0
6657,North America,US,Las Vegas,28,58.8,14.89
6658,North America,US,Las Vegas,29,56.4,13.56
6659,North America,US,Las Vegas,30,56.5,13.61
6660,North America,US,Concord,1,39.6,4.22
6661,North America,US,Concord,2,52.0,11.11
6662,North America,US,Concord,3,62.1,16.72
6663,North America,US,Concord,4,46.7,8.17
6664,North America,US,Concord,5,45.8,7.67
6665,North America,US,Concord,6,58.3,14.61
6666,North America,US,Concord,7,41.6,5.33
6667,North America,US,Concord,8,39.2,4.0
6668,North America,US,Concord,9,32.2,0.11
6669,North America,US,Concord,10,35.9,2.17
6670,North America,US,Concord,11,25.2,-3.78
6671,North America,US,Concord,12,28.1,-2.17
6672,North America,US,Concord,13,28.9,-1.72
6673,North America,US,Concord,14,34.9,1.61
6674,North America,US,Concord,15,35.8,2.11
6675,North America,US,Concord,16,34.3,1.28
6676,North America,US,Concord,17,36.3,2.39
6677,North America,US,Concord,18,31.0,-0.56
6678,North America,US,Concord,19,40.4,4.67
6679,North America,US,Concord,20,34.6,1.44
6680,North America,US,Concord,21,34.3,1.28
6681,North America,US,Concord,22,36.9,2.72
6682,North America,US,Concord,23,33.1,0.61
6683,North America,US,Concord,24,31.9,-0.06
6684,North America,US,Concord,25,40.6,4.78
6685,North America,US,Concord,26,42.2,5.67
6686,North America,US,Concord,27,33.1,0.61
6687,North America,US,Concord,28,24.4,-4.22
6688,North America,US,Concord,29,41.5,5.28
6689,North America,US,Concord,30,32.2,0.11
6690,North America,US,Atlantic City,1,50.3,10.17
6691,North America,US,Atlantic City,2,66.3,19.06
6692,North America,US,Atlantic City,3,65.0,18.33
6693,North America,US,Atlantic City,4,54.2,12.33
6694,North America,US,Atlantic City,5,59.5,15.28
6695,North America,US,Atlantic City,6,64.1,17.83
6696,North America,US,Atlantic City,7,48.7,9.28
6697,North America,US,Atlantic City,8,44.7,7.06
6698,North America,US,Atlantic City,9,49.8,9.89
6699,North America,US,Atlantic City,10,45.0,7.22
6700,North America,US,Atlantic City,11,30.2,-1.0
6701,North America,US,Atlantic City,12,34.7,1.5
6702,North America,US,Atlantic City,13,41.2,5.11
6703,North America,US,Atlantic City,14,42.2,5.67
6704,North America,US,Atlantic City,15,44.8,7.11
6705,North America,US,Atlantic City,16,54.2,12.33
6706,North America,US,Atlantic City,17,45.6,7.56
6707,North America,US,Atlantic City,18,42.4,5.78
6708,North America,US,Atlantic City,19,56.2,13.44
6709,North America,US,Atlantic City,20,42.4,5.78
6710,North America,US,Atlantic City,21,39.3,4.06
6711,North America,US,Atlantic City,22,55.9,13.28
6712,North America,US,Atlantic City,23,36.0,2.22
6713,North America,US,Atlantic City,24,36.3,2.39
6714,North America,US,Atlantic City,25,42.1,5.61
6715,North America,US,Atlantic City,26,48.9,9.39
6716,North America,US,Atlantic City,27,43.1,6.17
6717,North America,US,Atlantic City,28,45.4,7.44
6718,North America,US,Atlantic City,29,55.7,13.17
6719,North America,US,Atlantic City,30,44.8,7.11
6720,North America,US,Newark,1,48.8,9.33
6721,North America,US,Newark,2,62.9,17.17
6722,North America,US,Newark,3,66.5,19.17
6723,North America,US,Newark,4,51.9,11.06
6724,North America,US,Newark,5,55.9,13.28
6725,North America,US,Newark,6,62.9,17.17
6726,North America,US,Newark,7,46.3,7.94
6727,North America,US,Newark,8,42.9,6.06
6728,North America,US,Newark,9,45.4,7.44
6729,North America,US,Newark,10,42.9,6.06
6730,North America,US,Newark,11,30.0,-1.11
6731,North America,US,Newark,12,35.6,2.0
6732,North America,US,Newark,13,42.3,5.72
6733,North America,US,Newark,14,41.6,5.33
6734,North America,US,Newark,15,42.2,5.67
6735,North America,US,Newark,16,52.0,11.11
6736,North America,US,Newark,17,45.0,7.22
6737,North America,US,Newark,18,40.5,4.72
6738,North America,US,Newark,19,52.5,11.39
6739,North America,US,Newark,20,41.9,5.5
6740,North America,US,Newark,21,40.3,4.61
6741,North America,US,Newark,22,49.6,9.78
6742,North America,US,Newark,23,37.5,3.06
6743,North America,US,Newark,24,39.3,4.06
6744,North America,US,Newark,25,45.1,7.28
6745,North America,US,Newark,26,48.2,9.0
6746,North America,US,Newark,27,43.7,6.5
6747,North America,US,Newark,28,42.8,6.0
6748,North America,US,Newark,29,52.6,11.44
6749,North America,US,Newark,30,43.3,6.28
6750,North America,US,Albuquerque,1,55.0,12.78
6751,North America,US,Albuquerque,2,57.0,13.89
6752,North America,US,Albuquerque,3,55.0,12.78
6753,North America,US,Albuquerque,4,60.2,15.67
6754,North America,US,Albuquerque,5,58.7,14.83
6755,North America,US,Albuquerque,6,56.3,13.5
6756,North America,US,Albuquerque,7,58.5,14.72
6757,North America,US,Albuquerque,8,49.8,9.89
6758,North America,US,Albuquerque,9,47.0,8.33
6759,North America,US,Albuquerque,10,51.4,10.78
6760,North America,US,Albuquerque,11,56.2,13.44
6761,North America,US,Albuquerque,12,54.2,12.33
6762,North America,US,Albuquerque,13,56.6,13.67
6763,North America,US,Albuquerque,14,55.3,12.94
6764,North America,US,Albuquerque,15,54.9,12.72
6765,North America,US,Albuquerque,16,52.2,11.22
6766,North America,US,Albuquerque,17,59.0,15.0
6767,North America,US,Albuquerque,18,48.6,9.22
6768,North America,US,Albuquerque,19,39.9,4.39
6769,North America,US,Albuquerque,20,40.0,4.44
6770,North America,US,Albuquerque,21,48.7,9.28
6771,North America,US,Albuquerque,22,49.3,9.61
6772,North America,US,Albuquerque,23,50.7,10.39
6773,North America,US,Albuquerque,24,51.1,10.61
6774,North America,US,Albuquerque,25,53.3,11.83
6775,North America,US,Albuquerque,26,52.2,11.22
6776,North America,US,Albuquerque,27,50.9,10.5
6777,North America,US,Albuquerque,28,54.0,12.22
6778,North America,US,Albuquerque,29,43.9,6.61
6779,North America,US,Albuquerque,30,49.1,9.5
6780,North America,US,Albany,1,42.2,5.67
6781,North America,US,Albany,2,55.4,13.0
6782,North America,US,Albany,3,61.5,16.39
6783,North America,US,Albany,4,43.3,6.28
6784,North America,US,Albany,5,47.3,8.5
6785,North America,US,Albany,6,56.8,13.78
6786,North America,US,Albany,7,41.0,5.0
6787,North America,US,Albany,8,36.0,2.22
6788,North America,US,Albany,9,33.4,0.78
6789,North America,US,Albany,10,34.7,1.5
6790,North America,US,Albany,11,23.8,-4.56
6791,North America,US,Albany,12,29.7,-1.28
6792,North America,US,Albany,13,35.3,1.83
6793,North America,US,Albany,14,35.6,2.0
6794,North America,US,Albany,15,39.1,3.94
6795,North America,US,Albany,16,43.7,6.5
6796,North America,US,Albany,17,37.8,3.22
6797,North America,US,Albany,18,31.2,-0.44
6798,North America,US,Albany,19,43.6,6.44
6799,North America,US,Albany,20,34.2,1.22
6800,North America,US,Albany,21,35.0,1.67
6801,North America,US,Albany,22,43.6,6.44
6802,North America,US,Albany,23,33.4,0.78
6803,North America,US,Albany,24,36.7,2.61
6804,North America,US,Albany,25,44.4,6.89
6805,North America,US,Albany,26,40.7,4.83
6806,North America,US,Albany,27,36.4,2.44
6807,North America,US,Albany,28,29.2,-1.56
6808,North America,US,Albany,29,46.6,8.11
6809,North America,US,Albany,30,33.1,0.61
6810,North America,US,Buffalo,1,40.4,4.67
6811,North America,US,Buffalo,2,53.3,11.83
6812,North America,US,Buffalo,3,54.5,12.5
6813,North America,US,Buffalo,4,41.1,5.06
6814,North America,US,Buffalo,5,51.5,10.83
6815,North America,US,Buffalo,6,50.7,10.39
6816,North America,US,Buffalo,7,40.2,4.56
6817,North America,US,Buffalo,8,36.6,2.56
6818,North America,US,Buffalo,9,39.6,4.22
6819,North America,US,Buffalo,10,26.3,-3.17
6820,North America,US,Buffalo,11,25.1,-3.83
6821,North America,US,Buffalo,12,33.8,1.0
6822,North America,US,Buffalo,13,36.8,2.67
6823,North America,US,Buffalo,14,39.7,4.28
6824,North America,US,Buffalo,15,37.8,3.22
6825,North America,US,Buffalo,16,44.0,6.67
6826,North America,US,Buffalo,17,34.0,1.11
6827,North America,US,Buffalo,18,41.5,5.28
6828,North America,US,Buffalo,19,39.7,4.28
6829,North America,US,Buffalo,20,34.3,1.28
6830,North America,US,Buffalo,21,38.2,3.44
6831,North America,US,Buffalo,22,36.4,2.44
6832,North America,US,Buffalo,23,30.9,-0.61
6833,North America,US,Buffalo,24,41.1,5.06
6834,North America,US,Buffalo,25,47.6,8.67
6835,North America,US,Buffalo,26,36.2,2.33
6836,North America,US,Buffalo,27,38.8,3.78
6837,North America,US,Buffalo,28,45.2,7.33
6838,North America,US,Buffalo,29,48.3,9.06
6839,North America,US,Buffalo,30,37.9,3.28
6840,North America,US,New York City,1,51.4,10.78
6841,North America,US,New York City,2,63.0,17.22
6842,North America,US,New York City,3,66.1,18.94
6843,North America,US,New York City,4,53.1,11.72
6844,North America,US,New York City,5,54.8,12.67
6845,North America,US,New York City,6,62.6,17.0
6846,North America,US,New York City,7,48.0,8.89
6847,North America,US,New York City,8,43.4,6.33
6848,North America,US,New York City,9,47.6,8.67
6849,North America,US,New York City,10,44.4,6.89
6850,North America,US,New York City,11,31.0,-0.56
6851,North America,US,New York City,12,39.5,4.17
6852,North America,US,New York City,13,45.4,7.44
6853,North America,US,New York City,14,43.0,6.11
6854,North America,US,New York City,15,43.5,6.39
6855,North America,US,New York City,16,52.2,11.22
6856,North America,US,New York City,17,45.5,7.5
6857,North America,US,New York City,18,44.0,6.67
6858,North America,US,New York City,19,53.5,11.94
6859,North America,US,New York City,20,43.0,6.11
6860,North America,US,New York City,21,44.7,7.06
6861,North America,US,New York City,22,51.7,10.94
6862,North America,US,New York City,23,38.7,3.72
6863,North America,US,New York City,24,43.0,6.11
6864,North America,US,New York City,25,48.6,9.22
6865,North America,US,New York City,26,49.3,9.61
6866,North America,US,New York City,27,45.3,7.39
6867,North America,US,New York City,28,44.0,6.67
6868,North America,US,New York City,29,54.4,12.44
6869,North America,US,New York City,30,44.2,6.78
6870,North America,US,Rochester,1,41.4,5.22
6871,North America,US,Rochester,2,53.9,12.17
6872,North America,US,Rochester,3,55.4,13.0
6873,North America,US,Rochester,4,40.8,4.89
6874,North America,US,Rochester,5,51.9,11.06
6875,North America,US,Rochester,6,52.0,11.11
6876,North America,US,Rochester,7,41.4,5.22
6877,North America,US,Rochester,8,36.9,2.72
6878,North America,US,Rochester,9,38.5,3.61
6879,North America,US,Rochester,10,27.6,-2.44
6880,North America,US,Rochester,11,26.5,-3.06
6881,North America,US,Rochester,12,32.9,0.5
6882,North America,US,Rochester,13,38.7,3.72
6883,North America,US,Rochester,14,39.6,4.22
6884,North America,US,Rochester,15,37.5,3.06
6885,North America,US,Rochester,16,45.7,7.61
6886,North America,US,Rochester,17,34.8,1.56
6887,North America,US,Rochester,18,40.0,4.44
6888,North America,US,Rochester,19,40.5,4.72
6889,North America,US,Rochester,20,34.0,1.11
6890,North America,US,Rochester,21,39.0,3.89
6891,North America,US,Rochester,22,38.0,3.33
6892,North America,US,Rochester,23,31.7,-0.17
6893,North America,US,Rochester,24,42.0,5.56
6894,North America,US,Rochester,25,49.2,9.56
6895,North America,US,Rochester,26,37.3,2.94
6896,North America,US,Rochester,27,37.8,3.22
6897,North America,US,Rochester,28,42.1,5.61
6898,North America,US,Rochester,29,49.8,9.89
6899,North America,US,Rochester,30,35.9,2.17
6900,North America,US,Syracuse,1,39.2,4.0
6901,North America,US,Syracuse,2,52.2,11.22
6902,North America,US,Syracuse,3,56.9,13.83
6903,North America,US,Syracuse,4,39.4,4.11
6904,North America,US,Syracuse,5,49.8,9.89
6905,North America,US,Syracuse,6,53.4,11.89
6906,North America,US,Syracuse,7,38.5,3.61
6907,North America,US,Syracuse,8,33.3,0.72
6908,North America,US,Syracuse,9,35.5,1.94
6909,North America,US,Syracuse,10,28.9,-1.72
6910,North America,US,Syracuse,11,22.9,-5.06
6911,North America,US,Syracuse,12,29.6,-1.33
6912,North America,US,Syracuse,13,35.8,2.11
6913,North America,US,Syracuse,14,37.5,3.06
6914,North America,US,Syracuse,15,35.1,1.72
6915,North America,US,Syracuse,16,44.9,7.17
6916,North America,US,Syracuse,17,33.8,1.0
6917,North America,US,Syracuse,18,33.3,0.72
6918,North America,US,Syracuse,19,40.2,4.56
6919,North America,US,Syracuse,20,31.0,-0.56
6920,North America,US,Syracuse,21,30.3,-0.94
6921,North America,US,Syracuse,22,40.4,4.67
6922,North America,US,Syracuse,23,30.3,-0.94
6923,North America,US,Syracuse,24,40.8,4.89
6924,North America,US,Syracuse,25,46.0,7.78
6925,North America,US,Syracuse,26,36.2,2.33
6926,North America,US,Syracuse,27,35.8,2.11
6927,North America,US,Syracuse,28,33.9,1.06
6928,North America,US,Syracuse,29,48.1,8.94
6929,North America,US,Syracuse,30,35.0,1.67
6930,North America,US,Asheville,1,51.5,10.83
6931,North America,US,Asheville,2,60.1,15.61
6932,North America,US,Asheville,3,59.1,15.06
6933,North America,US,Asheville,4,62.7,17.06
6934,North America,US,Asheville,5,61.8,16.56
6935,North America,US,Asheville,6,64.0,17.78
6936,North America,US,Asheville,7,59.7,15.39
6937,North America,US,Asheville,8,53.6,12.0
6938,North America,US,Asheville,9,49.2,9.56
6939,North America,US,Asheville,10,48.2,9.0
6940,North America,US,Asheville,11,38.9,3.83
6941,North America,US,Asheville,12,42.4,5.78
6942,North America,US,Asheville,13,48.7,9.28
6943,North America,US,Asheville,14,41.9,5.5
6944,North America,US,Asheville,15,46.4,8.0
6945,North America,US,Asheville,16,51.1,10.61
6946,North America,US,Asheville,17,46.2,7.89
6947,North America,US,Asheville,18,49.8,9.89
6948,North America,US,Asheville,19,46.4,8.0
6949,North America,US,Asheville,20,39.5,4.17
6950,North America,US,Asheville,21,38.0,3.33
6951,North America,US,Asheville,22,48.2,9.0
6952,North America,US,Asheville,23,40.6,4.78
6953,North America,US,Asheville,24,41.2,5.11
6954,North America,US,Asheville,25,43.8,6.56
6955,North America,US,Asheville,26,49.0,9.44
6956,North America,US,Asheville,27,44.7,7.06
6957,North America,US,Asheville,28,40.9,4.94
6958,North America,US,Asheville,29,45.8,7.67
6959,North America,US,Asheville,30,45.3,7.39
6960,North America,US,Charlotte,1,60.0,15.56
6961,North America,US,Charlotte,2,65.7,18.72
6962,North America,US,Charlotte,3,65.3,18.5
6963,North America,US,Charlotte,4,66.8,19.33
6964,North America,US,Charlotte,5,58.3,14.61
6965,North America,US,Charlotte,6,65.2,18.44
6966,North America,US,Charlotte,7,65.8,18.78
6967,North America,US,Charlotte,8,51.9,11.06
6968,North America,US,Charlotte,9,48.1,8.94
6969,North America,US,Charlotte,10,48.2,9.0
6970,North America,US,Charlotte,11,42.6,5.89
6971,North America,US,Charlotte,12,43.6,6.44
6972,North America,US,Charlotte,13,48.6,9.22
6973,North America,US,Charlotte,14,47.3,8.5
6974,North America,US,Charlotte,15,46.1,7.83
6975,North America,US,Charlotte,16,50.6,10.33
6976,North America,US,Charlotte,17,50.2,10.11
6977,North America,US,Charlotte,18,51.8,11.0
6978,North America,US,Charlotte,19,58.0,14.44
6979,North America,US,Charlotte,20,41.4,5.22
6980,North America,US,Charlotte,21,42.1,5.61
6981,North America,US,Charlotte,22,55.1,12.83
6982,North America,US,Charlotte,23,46.2,7.89
6983,North America,US,Charlotte,24,43.0,6.11
6984,North America,US,Charlotte,25,47.2,8.44
6985,North America,US,Charlotte,26,51.0,10.56
6986,North America,US,Charlotte,27,45.5,7.5
6987,North America,US,Charlotte,28,45.7,7.61
6988,North America,US,Charlotte,29,57.1,13.94
6989,North America,US,Charlotte,30,52.3,11.28
6990,North America,US,Greensboro,1,56.3,13.5
6991,North America,US,Greensboro,2,63.1,17.28
6992,North America,US,Greensboro,3,63.9,17.72
6993,North America,US,Greensboro,4,60.4,15.78
6994,North America,US,Greensboro,5,52.1,11.17
6995,North America,US,Greensboro,6,63.1,17.28
6996,North America,US,Greensboro,7,59.4,15.22
6997,North America,US,Greensboro,8,44.1,6.72
6998,North America,US,Greensboro,9,45.3,7.39
6999,North America,US,Greensboro,10,47.3,8.5
7000,North America,US,Greensboro,11,36.3,2.39
7001,North America,US,Greensboro,12,38.0,3.33
7002,North America,US,Greensboro,13,47.7,8.72
7003,North America,US,Greensboro,14,46.4,8.0
7004,North America,US,Greensboro,15,42.6,5.89
7005,North America,US,Greensboro,16,49.4,9.67
7006,North America,US,Greensboro,17,47.2,8.44
7007,North America,US,Greensboro,18,48.8,9.33
7008,North America,US,Greensboro,19,54.8,12.67
7009,North America,US,Greensboro,20,41.0,5.0
7010,North America,US,Greensboro,21,39.1,3.94
7011,North America,US,Greensboro,22,53.5,11.94
7012,North America,US,Greensboro,23,41.5,5.28
7013,North America,US,Greensboro,24,40.7,4.83
7014,North America,US,Greensboro,25,46.5,8.06
7015,North America,US,Greensboro,26,48.6,9.22
7016,North America,US,Greensboro,27,44.9,7.17
7017,North America,US,Greensboro,28,46.5,8.06
7018,North America,US,Greensboro,29,51.7,10.94
7019,North America,US,Greensboro,30,50.2,10.11
7020,North America,US,Raleigh Durham,1,57.1,13.94
7021,North America,US,Raleigh Durham,2,65.9,18.83
7022,North America,US,Raleigh Durham,3,64.1,17.83
7023,North America,US,Raleigh Durham,4,61.9,16.61
7024,North America,US,Raleigh Durham,5,58.0,14.44
7025,North America,US,Raleigh Durham,6,61.5,16.39
7026,North America,US,Raleigh Durham,7,61.4,16.33
7027,North America,US,Raleigh Durham,8,45.1,7.28
7028,North America,US,Raleigh Durham,9,46.2,7.89
7029,North America,US,Raleigh Durham,10,49.8,9.89
7030,North America,US,Raleigh Durham,11,37.5,3.06
7031,North America,US,Raleigh Durham,12,37.3,2.94
7032,North America,US,Raleigh Durham,13,47.8,8.78
7033,North America,US,Raleigh Durham,14,47.2,8.44
7034,North America,US,Raleigh Durham,15,44.5,6.94
7035,North America,US,Raleigh Durham,16,48.5,9.17
7036,North America,US,Raleigh Durham,17,45.4,7.44
7037,North America,US,Raleigh Durham,18,47.5,8.61
7038,North America,US,Raleigh Durham,19,58.0,14.44
7039,North America,US,Raleigh Durham,20,41.3,5.17
7040,North America,US,Raleigh Durham,21,38.1,3.39
7041,North America,US,Raleigh Durham,22,55.8,13.22
7042,North America,US,Raleigh Durham,23,42.4,5.78
7043,North America,US,Raleigh Durham,24,38.7,3.72
7044,North America,US,Raleigh Durham,25,43.7,6.5
7045,North America,US,Raleigh Durham,26,51.6,10.89
7046,North America,US,Raleigh Durham,27,41.9,5.5
7047,North America,US,Raleigh Durham,28,44.5,6.94
7048,North America,US,Raleigh Durham,29,51.8,11.0
7049,North America,US,Raleigh Durham,30,49.5,9.72
7050,North America,US,Bismarck,1,35.1,1.72
7051,North America,US,Bismarck,2,33.7,0.94
7052,North America,US,Bismarck,3,27.3,-2.61
7053,North America,US,Bismarck,4,31.2,-0.44
7054,North America,US,Bismarck,5,23.2,-4.89
7055,North America,US,Bismarck,6,19.9,-6.72
7056,North America,US,Bismarck,7,20.8,-6.22
7057,North America,US,Bismarck,8,21.7,-5.72
7058,North America,US,Bismarck,9,16.3,-8.72
7059,North America,US,Bismarck,10,23.1,-4.94
7060,North America,US,Bismarck,11,27.4,-2.56
7061,North America,US,Bismarck,12,30.8,-0.67
7062,North America,US,Bismarck,13,36.0,2.22
7063,North America,US,Bismarck,14,37.3,2.94
7064,North America,US,Bismarck,15,30.2,-1.0
7065,North America,US,Bismarck,16,25.2,-3.78
7066,North America,US,Bismarck,17,35.2,1.78
7067,North America,US,Bismarck,18,26.8,-2.89
7068,North America,US,Bismarck,19,30.5,-0.83
7069,North America,US,Bismarck,20,37.3,2.94
7070,North America,US,Bismarck,21,31.1,-0.5
7071,North America,US,Bismarck,22,25.2,-3.78
7072,North America,US,Bismarck,23,40.4,4.67
7073,North America,US,Bismarck,24,52.6,11.44
7074,North America,US,Bismarck,25,37.5,3.06
7075,North America,US,Bismarck,26,38.5,3.61
7076,North America,US,Bismarck,27,44.0,6.67
7077,North America,US,Bismarck,28,42.5,5.83
7078,North America,US,Bismarck,29,39.0,3.89
7079,North America,US,Bismarck,30,40.1,4.5
7080,North America,US,Fargo,1,32.8,0.44
7081,North America,US,Fargo,2,32.4,0.22
7082,North America,US,Fargo,3,28.7,-1.83
7083,North America,US,Fargo,4,32.6,0.33
7084,North America,US,Fargo,5,29.2,-1.56
7085,North America,US,Fargo,6,19.9,-6.72
7086,North America,US,Fargo,7,16.5,-8.61
7087,North America,US,Fargo,8,21.0,-6.11
7088,North America,US,Fargo,9,12.7,-10.72
7089,North America,US,Fargo,10,13.1,-10.5
7090,North America,US,Fargo,11,25.5,-3.61
7091,North America,US,Fargo,12,29.1,-1.61
7092,North America,US,Fargo,13,34.9,1.61
7093,North America,US,Fargo,14,38.0,3.33
7094,North America,US,Fargo,15,30.8,-0.67
7095,North America,US,Fargo,16,25.9,-3.39
7096,North America,US,Fargo,17,34.3,1.28
7097,North America,US,Fargo,18,22.4,-5.33
7098,North America,US,Fargo,19,23.1,-4.94
7099,North America,US,Fargo,20,33.3,0.72
7100,North America,US,Fargo,21,31.8,-0.11
7101,North America,US,Fargo,22,17.8,-7.89
7102,North America,US,Fargo,23,30.2,-1.0
7103,North America,US,Fargo,24,45.5,7.5
7104,North America,US,Fargo,25,31.5,-0.28
7105,North America,US,Fargo,26,30.3,-0.94
7106,North America,US,Fargo,27,39.7,4.28
7107,North America,US,Fargo,28,40.7,4.83
7108,North America,US,Fargo,29,34.0,1.11
7109,North America,US,Fargo,30,39.1,3.94
7110,North America,US,Akron Canton,1,38.4,3.56
7111,North America,US,Akron Canton,2,56.1,13.39
7112,North America,US,Akron Canton,3,57.9,14.39
7113,North America,US,Akron Canton,4,45.3,7.39
7114,North America,US,Akron Canton,5,60.9,16.06
7115,North America,US,Akron Canton,6,53.4,11.89
7116,North America,US,Akron Canton,7,41.0,5.0
7117,North America,US,Akron Canton,8,40.0,4.44
7118,North America,US,Akron Canton,9,39.6,4.22
7119,North America,US,Akron Canton,10,31.6,-0.22
7120,North America,US,Akron Canton,11,25.2,-3.78
7121,North America,US,Akron Canton,12,35.2,1.78
7122,North America,US,Akron Canton,13,39.2,4.0
7123,North America,US,Akron Canton,14,39.9,4.39
7124,North America,US,Akron Canton,15,37.2,2.89
7125,North America,US,Akron Canton,16,42.4,5.78
7126,North America,US,Akron Canton,17,38.8,3.78
7127,North America,US,Akron Canton,18,44.4,6.89
7128,North America,US,Akron Canton,19,40.2,4.56
7129,North America,US,Akron Canton,20,33.4,0.78
7130,North America,US,Akron Canton,21,38.9,3.83
7131,North America,US,Akron Canton,22,37.0,2.78
7132,North America,US,Akron Canton,23,31.0,-0.56
7133,North America,US,Akron Canton,24,36.5,2.5
7134,North America,US,Akron Canton,25,48.6,9.22
7135,North America,US,Akron Canton,26,39.2,4.0
7136,North America,US,Akron Canton,27,39.6,4.22
7137,North America,US,Akron Canton,28,49.4,9.67
7138,North America,US,Akron Canton,29,50.3,10.17
7139,North America,US,Akron Canton,30,43.2,6.22
7140,North America,US,Cincinnati,1,40.1,4.5
7141,North America,US,Cincinnati,2,60.5,15.83
7142,North America,US,Cincinnati,3,60.2,15.67
7143,North America,US,Cincinnati,4,51.3,10.72
7144,North America,US,Cincinnati,5,66.1,18.94
7145,North America,US,Cincinnati,6,56.3,13.5
7146,North America,US,Cincinnati,7,46.3,7.94
7147,North America,US,Cincinnati,8,45.4,7.44
